Sample in Buffer,Sample in Window,TRIGGER,DMA_Custom/wr_index[2:0],DMA_Custom/Pose_Wr_Rst_Sync,DMA_Custom/w_brust_cnt[7:0],DMA_Custom/m_axi_awaddr[31:0],DMA_Custom/rd_index[2:0],DMA_Custom/m_axi_araddr[31:0],DMA_Custom/rd_base_addr[31:0],DMA_Custom/Rd_Rst_Sync_1,DMA_Custom/r_Rd_Rst_Sync[2:0],DMA_Custom/Ar_running,DMA_Custom/Aw_running,DMA_Custom/<const0>_1,DMA_Custom/<const0>_2,DMA_Custom/<const0>_3,DMA_Custom/<const0>_4,DMA_Custom/<const0>_5,DMA_Custom/<const0>_6,DMA_Custom/<const0>_7,DMA_Custom/Rd_Rst_Sync,DMA_Custom/<const0>_8,DMA_Custom/<const0>_9,DMA_Custom/<const0>_10,DMA_Custom/<const0>_11,DMA_Custom/<const0>_12,DMA_Custom/<const0>_13,DMA_Custom/<const0>
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,UNSIGNED,HEX,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
2141,93,0,3,0,00,20666624,2,5905920,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2142,94,0,3,0,00,20666624,2,5905920,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2143,95,0,3,0,00,20666624,2,5905920,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2144,96,0,3,0,00,20666624,2,5905920,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2145,97,0,3,0,00,20666624,2,5905920,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2146,98,0,3,0,00,20666624,2,5905920,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2147,99,0,3,0,00,20666624,2,5905920,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2148,100,0,3,0,00,20666624,2,5905920,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2149,101,0,3,0,00,20666624,2,5905920,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,102,0,3,0,00,20666624,2,5905920,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2151,103,0,3,0,00,20666624,2,5905920,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2152,104,0,3,0,00,20666624,2,5905920,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2153,105,0,3,0,00,20666624,2,5905920,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2154,106,0,3,0,00,20666624,2,5905920,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2155,107,0,3,0,00,20666624,2,5905920,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2156,108,0,3,0,00,20666624,2,5905920,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2157,109,0,3,0,00,20666624,2,5905920,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2158,110,0,3,0,00,20666624,2,5905920,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2159,111,0,3,0,00,20666624,2,5905920,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2160,112,0,3,0,00,20666624,2,5905920,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161,113,0,3,0,00,20666624,2,5905920,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2162,114,0,3,0,00,20666624,2,5905920,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2163,115,0,3,0,00,20666624,2,5905920,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2164,116,0,3,0,00,20666624,2,5905920,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2165,117,0,3,0,00,20666624,2,5905920,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2166,118,0,3,0,00,20666624,2,5905920,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2167,119,0,3,0,00,20666624,2,5905920,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2168,120,0,3,0,00,20666624,2,5905920,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2169,121,0,3,0,00,20666624,2,5905920,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170,122,0,3,0,00,20666624,2,5905920,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2171,123,0,3,0,00,20666624,2,5905920,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172,124,0,3,0,00,20666624,2,5905920,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2173,125,0,3,0,00,20666624,2,5905920,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2174,126,0,3,1,00,20666624,2,5905920,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2175,127,1,1,0,00,20666624,2,5905920,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2176,0,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2177,1,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2178,2,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2179,3,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2180,4,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2181,5,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2182,6,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2183,7,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2184,8,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2185,9,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2186,10,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2187,11,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2188,12,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2189,13,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2190,14,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2191,15,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2192,16,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2193,17,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2194,18,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2195,19,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2196,20,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2197,21,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2198,22,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2199,23,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2200,24,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2201,25,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2202,26,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2203,27,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2204,28,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2205,29,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2206,30,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2207,31,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2208,32,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2209,33,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2210,34,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2211,35,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2212,36,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2213,37,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2214,38,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2215,39,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2216,40,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2217,41,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2218,42,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2219,43,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2220,44,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2221,45,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2222,46,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2223,47,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2224,48,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2225,49,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2226,50,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2227,51,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2228,52,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2229,53,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2230,54,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2231,55,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2232,56,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2233,57,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2234,58,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2235,59,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2236,60,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2237,61,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2238,62,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2239,63,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2240,64,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2241,65,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2242,66,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2243,67,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2244,68,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2245,69,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2246,70,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2247,71,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2248,72,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2249,73,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2250,74,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2251,75,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2252,76,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2253,77,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2254,78,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2255,79,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2256,80,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2257,81,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2258,82,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2259,83,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2260,84,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2261,85,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2262,86,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2263,87,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2264,88,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2265,89,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2266,90,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2267,91,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2268,92,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2269,93,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2270,94,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2271,95,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2272,96,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2273,97,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2274,98,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2275,99,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2276,100,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2277,101,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2278,102,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2279,103,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2280,104,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2281,105,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2282,106,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2283,107,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2284,108,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2285,109,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2286,110,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2287,111,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2288,112,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2289,113,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2290,114,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2291,115,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2292,116,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2293,117,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2294,118,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2295,119,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2296,120,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2297,121,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2298,122,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2299,123,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2300,124,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2301,125,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2302,126,0,1,0,00,1562880,3,8294400,8294400,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2303,127,1,1,0,00,1562880,3,8294400,8294400,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,0,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,1,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,2,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2307,3,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,4,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,5,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,6,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311,7,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2312,8,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2313,9,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2314,10,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,11,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2316,12,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2317,13,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2318,14,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,15,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,16,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2321,17,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2322,18,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2323,19,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,20,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2325,21,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2326,22,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2327,23,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,24,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2329,25,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,26,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2331,27,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2332,28,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2333,29,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2334,30,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2335,31,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2336,32,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2337,33,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2338,34,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2339,35,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2340,36,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2341,37,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2342,38,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2343,39,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2344,40,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,41,0,1,0,00,4143360,3,12215040,8294400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
